name,id,date_start,date_end,region,type,event,age_group,discipline,rank,player1,player2,seed
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,GS U19,U19,GS,1,Annie Meng,,
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,GS U19,U19,GS,2,Lydia Chao,,3/4
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,GS U19,U19,GS,3,Yuxuan Zeng,,3/4
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,GS U19,U19,GS,4,Sophia Jia,,
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,XD U11,U11,XD,1,Harry,H SongAdalyn Puah,
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,XD U11,U11,XD,2,Avyukth Reddy Pati,Vihaa Reddy Keesara,3/4
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,XD U11,U11,XD,3,Arudh Sundar,Prarthana Sanghani,1
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,XD U11,U11,XD,4,Devansh,Shambu PonnapalliElina Xiao-En Yang,
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,XD U13,U13,XD,1,Michael Yufu Sun,Grace Cheng,1
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,XD U13,U13,XD,2,Kevin Xie,Claire QiuChen Li,2
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,XD U13,U13,XD,3,Anirudh Rudharraju,Krishnavi Kasu,3/4
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,XD U13,U13,XD,4,Aayush Jaladurgam,Siddhi Thorat,3/4
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,XD U15,U15,XD,1,Srineet Atluri,Stephanie Jiayi Song,1
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,XD U15,U15,XD,2,Jacob Ma,Lexuan Wen,3/4
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,XD U15,U15,XD,3,Jason Gu,Elena Zhang,5/8
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,XD U15,U15,XD,4,Edwin,HuangBella Liu,
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,XD U17,U17,XD,1,Saatvik,ShettyAnnie Meng,
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,XD U17,U17,XD,2,Ethan,WuSelina Xu,
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,XD U17,U17,XD,3,Christopher,GunawanBernice Xu,
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,XD U17,U17,XD,4,Yifan Liu,Angela Wang,5/8
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,XD U19,U19,XD,1,Jun,Heng LaiSydney Li,
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,XD U19,U19,XD,2,Evan Liu,Sophia Wu,1
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,XD U19,U19,XD,3,Justin Xia,Cassidy Yeh,2
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,XD U19,U19,XD,4,Suraj Rajesh Kumar,Jennifer Xu,3/4
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BD U11,U11,BD,1,Neel Achari,Harry H Song,1
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BD U11,U11,BD,2,Devansh Shambu Ponnapalli,Arudh Sundar,2
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BD U11,U11,BD,3,Avyukth Reddy Pati,Devaansh Surpur,3/4
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BD U11,U11,BD,4,William Lin,Bowen Wang,3/4
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BD U13,U13,BD,1,Vignan Chandrasekaran,Michael Yufu Sun,1
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BD U13,U13,BD,2,Anirudh Rudharraju,Kevin Xie,2
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BD U13,U13,BD,3,Amogh Lanka,Mokshagna Surpur,5/8
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BD U13,U13,BD,4,Aayush Jaladurgam,Jeremy Wang,3/4
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BD U15,U15,BD,1,Jacob Ma,Jacob Zhou,2
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BD U15,U15,BD,2,Vishaant,HarishKayden Hossain,
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BD U15,U15,BD,3,Edwin Huang,Justin Lim,5/8
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BD U15,U15,BD,4,Zisheng (GaoGao) Fan,Jason Gu,3/4
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BD U17,U17,BD,1,Vincent Chen,Saatvik Shetty,1
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BD U17,U17,BD,2,Brendan Chen,Yifan Liu,3/4
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BD U17,U17,BD,3,Terence Cai,Seth Li,3/4
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BD U17,U17,BD,4,Ethan Wu,Hanyi Zhang,2
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BD U19,U19,BD,1,Zhenxiang,DengEvan Liu,
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BD U19,U19,BD,2,Jaden Ke Hong Chen,Darsh Jain,3/4
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BD U19,U19,BD,3,Jun,Heng LaiZicheng Xu,
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BD U19,U19,BD,4,Arush,Shyam ChitgopkarVivek Rai,
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,GD U11,U11,GD,1,Prarthana Sanghani,Thea Yuan,1
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,GD U11,U11,GD,2,Elina Xiao-En Yang,Yvonne Chen Yang,2
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,GD U11,U11,GD,3,Vihaa,Reddy KeesaraAadya Patil,
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,GD U11,U11,GD,4,Sarah,LinEnya Yu,
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,GD U13,U13,GD,1,Krishnavi Kasu,Claire QiuChen Li,1
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,GD U13,U13,GD,2,Grace Cheng,Sophia Z Liu,2
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,GD U13,U13,GD,3,Zelenia Shen,Hannah Xiao,3/4
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,GD U13,U13,GD,4,Xiner,HuQingyao Liu,
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,GD U15,U15,GD,1,Janice Chen,Stephanie Jiayi Song,1
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,GD U15,U15,GD,2,Sophia Li,Alice Meng,2
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,GD U15,U15,GD,3,Sophia,SunElena Zhang,
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,GD U15,U15,GD,4,Mihika Jaiswal,Sahasra Reddy,3/4
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,GD U17,U17,GD,1,Shraddha,PrakashLexuan Wen,
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,GD U17,U17,GD,2,Angela Wang,Selina Xu,3/4
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,GD U17,U17,GD,3,Selena Wei,Katie Wong,3/4
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,GD U17,U17,GD,4,Vivian Feng,Michelle Yourong Zhang,2
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,GD U19,U19,GD,1,Zoey,Enqi TanCassidy Yeh,
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,GD U19,U19,GD,2,Sophia,JiaAnnie Meng,
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,GD U19,U19,GD,3,Lydia,ChaoCharity Lam,
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,GD U19,U19,GD,4,Daby,HuangMeghana Nishant,
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,BS U11,U11,BS,1,Neel Achari,,1
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,BS U11,U11,BS,2,Avyukth Reddy Pati,,2
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,BS U11,U11,BS,3,Daksh Thakur,,5/8
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,BS U11,U11,BS,4,Harry H Song,,
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,BS U13,U13,BS,1,Aayush Jaladurgam,,1
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,BS U13,U13,BS,2,Vignan Chandrasekaran,,9/16
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,BS U13,U13,BS,3,Matthew Zhang,,9/16
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,BS U13,U13,BS,4,Mokshagna Surpur,,
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,BS U15,U15,BS,1,Jacob Zhou,,3/4
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,BS U15,U15,BS,2,Jason Gu,,1
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,BS U15,U15,BS,3,Jacob Ma,,2
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,BS U15,U15,BS,4,Varish Karri,,3/4
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,BS U17,U17,BS,1,Vincent Chen,,5/8
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,BS U17,U17,BS,2,Yifan Liu,,9/16
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,BS U17,U17,BS,3,Hanyi Zhang,,2
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,BS U17,U17,BS,4,Allen Yang,,5/8
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,BS U19,U19,BS,1,Srinivas Raghav Subash,,
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,BS U19,U19,BS,2,Evan Liu,,1
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,BS U19,U19,BS,3,Rithik Rasamsetti,,
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,BS U19,U19,BS,4,Nihal Kadamba,,5/8
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,GS U11,U11,GS,1,Thea Yuan,,1
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,GS U11,U11,GS,2,Elina Xiao-En Yang,,3/4
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,GS U11,U11,GS,3,Prarthana Sanghani,,3/4
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,GS U11,U11,GS,4,Adalyn Puah,,
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,GS U13,U13,GS,1,Krishnavi Kasu,,1
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,GS U13,U13,GS,2,Grace Cheng,,5/8
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,GS U13,U13,GS,3,Siddhi Thorat,,3/4
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,GS U13,U13,GS,4,Sophia Z Liu,,2
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,GS U15,U15,GS,1,Mihika Jaiswal,,2
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,GS U15,U15,GS,2,Stephanie Jiayi Song,,9/16
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,GS U15,U15,GS,3,Adriel Ammy Chandran,,3/4
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,GS U15,U15,GS,4,Janice Chen,,9/16
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,GS U17,U17,GS,1,Alice Meng,,3/4
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,GS U17,U17,GS,2,Lexuan Wen,,5/8
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,GS U17,U17,GS,3,Michelle Yourong Zhang,,
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,GS U17,U17,GS,4,Ishi Reddy,,2
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,GS U19,U19,GS,1,Vivian Feng,,
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,GS U19,U19,GS,2,Charity Lam,,2
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,GS U19,U19,GS,3,Lydia Chao,,3/4
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,GS U19,U19,GS,4,Yuxuan Zeng,,3/4
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,XD U11,U11,XD,1,Naksh Shetty,Prarthana Sanghani,1
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,XD U11,U11,XD,2,Avyukth Reddy Pati,Vihaa Reddy Keesara,3/4
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,XD U11,U11,XD,3,Bowen,WangKylie Ou,
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,XD U11,U11,XD,4,Harry H Song,Adalyn Puah,3/4
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,XD U13,U13,XD,1,Michael Yufu Sun,Grace Cheng,1
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,XD U13,U13,XD,2,Kevin Xie,Claire QiuChen Li,2
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,XD U13,U13,XD,3,Anirudh Rudharraju,Krishnavi Kasu,3/4
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,XD U13,U13,XD,4,Aayush Jaladurgam,Siddhi Thorat,3/4
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,XD U15,U15,XD,1,Jacob Zhou,Alice Meng,3/4
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,XD U15,U15,XD,2,Edwin Huang,Bella Liu,5/8
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,XD U15,U15,XD,3,Mikael Chang,Janice Chen,1
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,XD U15,U15,XD,4,Jason Gu,Elena Zhang,3/4
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,XD U17,U17,XD,1,Srinivas,Raghav SubashShraddha Prakash,
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,XD U17,U17,XD,2,Yifan,LiuAngela Wang,
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,XD U17,U17,XD,3,Allen Yang,Vivian Feng,3/4
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,XD U17,U17,XD,4,Vincent Chen,Jennifer Bangcaya,1
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,XD U19,U19,XD,1,Noah Chien,Clarinda Jin,3/4
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,XD U19,U19,XD,2,Prajwal,AvadhaniSavannah Kam,
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,XD U19,U19,XD,3,Ansen Liu,Charity Lam,1
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,XD U19,U19,XD,4,Zhenxiang,DengLydia Chao,
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,BD U11,U11,BD,1,Neel Achari,Naksh Shetty,1
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,BD U11,U11,BD,2,Avyukth Reddy Pati,Harry H Song,3/4
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,BD U11,U11,BD,3,Srinivas,ShankarDaksh Thakur,
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,BD U11,U11,BD,4,Matthew,Alexander LauAiden Yu,
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,BD U13,U13,BD,1,Vignan Chandrasekaran,Michael Yufu Sun,1
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,BD U13,U13,BD,2,Anirudh Rudharraju,Kevin Xie,2
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,BD U13,U13,BD,3,Aayush Jaladurgam,Jeremy Wang,3/4
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,BD U13,U13,BD,4,Magadheesan Velu,Boqian Zheng,3/4
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,BD U15,U15,BD,1,Srineet Atluri,Mikael Chang,1
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,BD U15,U15,BD,2,Jacob Ma,Jacob Zhou,2
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,BD U15,U15,BD,3,Zisheng (GaoGao) Fan,Jason Gu,3/4
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,BD U15,U15,BD,4,Varish Karri,Shaurya Maddela,3/4
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,BD U17,U17,BD,1,Vincent Chen,Saatvik Shetty,1
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,BD U17,U17,BD,2,Ethan Wu,Hanyi Zhang,2
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,BD U17,U17,BD,3,Srinivas,Raghav SubashAarya Vijay,
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,BD U17,U17,BD,4,Gavin,LeAllen Yang,
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,BD U19,U19,BD,1,Suraj,Rajesh KumarVaughn Zhao,
2026 YONEX DFW Badminton South ORC,4C4A21C2-E62B-4448-8B0D-12AEE6263B99,2026-02-14,2026-02-16,South,ORC,BD U19,U19,BD,2,Noah,ChienRithik Rasamsetti,
